[1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0] [1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0] 19 9 False
[1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0] [1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0] 21 8 False
[1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0] [1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0] 22 8 False
[1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0] [1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0] 24 8 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0] 15 12 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0] 18 9 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0] [1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0] 19 8 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0] [1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0] 20 9 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0] [1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0] 21 8 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0] [1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0] 23 8 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0] [1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0] 22 8 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0] [1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0] 24 8 False
[1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0] [1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0] 25 8 False
[1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0] 19 9 False
[1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0] [1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0] 22 9 False
[1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0] 14 13 False
[1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0] 15 12 False
[1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0] [1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0] 16 10 False
[1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0] [1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0] 17 10 False
[1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0] [1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0] 18 9 False
[1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0] [1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0] 18 10 False
[1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0] 16 12 False
[1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0] 17 12 False
[1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0] [1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0] 20 9 False
[1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0] [1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0] 22 9 False
[1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0] [1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0] 16 12 False
[1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0] [1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0] 19 12 False
[1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0] 16 13 False
[1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0] [1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0] 20 9 False
[1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0] [1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0] 22 9 False
[1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0] [1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0] 24 9 False
[1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0] [1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0] 24 9 False
[1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0] [1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0] 26 9 False
[1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0] [1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0] 28 9 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0] [1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0] 15 15 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0] 16 11 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0] [1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0] 17 9 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0] [1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0] 18 9 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0] 18 8 True
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0] [1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0] 19 7 True
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0] [1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0] 20 7 True
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0] [1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0] 21 7 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0] [1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0] 20 8 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0] 21 6 True
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0] [1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0] 22 6 True
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0] [1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0] 23 6 True
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0] [1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0] 24 6 False
[1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0] [1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0] 25 5 True
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0] 17 11 False
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0] 19 8 False
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0] [1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0] 20 7 True
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0] [1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0] 21 8 False
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0] [1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0] 22 7 False
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0] [1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0] 24 7 False
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0] 22 6 True
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0] [1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0] 23 6 True
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0] [1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0] 24 6 False
[1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0] [1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0] 26 5 True
[1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0] 20 8 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0] 23 6 True
[1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0] [1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0] 24 6 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0] [1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0] 26 6 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0] [1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0] 27 5 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0] 24 6 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0] [1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0] 26 6 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0] [1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0] 27 6 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0] [1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0] 28 5 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0] [1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0] 29 5 False
[1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0] [1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0] 30 5 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0] 18 11 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0] [1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0] 19 9 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0] 20 8 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0] [1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0] 21 7 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0] [1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0] 22 8 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0] [1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0] 23 7 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0] [1,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0] 25 7 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0] 23 6 True
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0] [1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0] 24 6 False
[1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0] [1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0] 25 6 False
[1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0] 21 8 False
[1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0] 24 6 False
[1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0] [1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0] 25 6 False
[1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0] [1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0] 27 6 False
[1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0] 25 6 False
[1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0] [1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0] 27 6 False
[1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0] [1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0] 28 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0] 22 8 False
[1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0] 25 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0] [1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0] 26 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0] [1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0] 28 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0] 26 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0] [1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0] 28 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0] [1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0] 29 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0] [1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0] 27 6 False
[1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0] [1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0] 29 6 False
[1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0] [1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0] 19 11 False
[1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0] [1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0] 21 8 False
[1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0] [1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0] 22 7 False
[1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0] [1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0] 23 8 False
[1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0] [1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0] 24 7 False
